-0.982862, -1.43657, -1.27046, -0.128147, 1.38253, 1.15053, 0.479983, -0.0885815, 0.840997	0
-0.113665, 0.543852, 1.80048, -0.34611, -1.19175, -0.790232, -0.374128, -0.414459, 0.47434	0
-0.784912, 0.697437, 0.28956, -0.210664, -0.55425, 0.848551, -1.51177, 1.73905, -0.760144	0
-1.82174, 1.21109, 0.309992, 0.0488399, 1.56631, 1.98904, -2.17087, -0.70555, -0.270232	0
-0.731425, -0.468096, -2.1856, 0.18845, 1.31084, 1.11333, 0.253128, 0.19697, 0.345624	1
-0.228412, -0.933023, -1.9425, 0.834482, 1.6971, 0.387833, 0.474084, 1.00572, -1.13455	0
0.459846, -0.899435, 0.90358, -0.223549, -0.0185223, -1.5073, 0.380746, 0.356796, 0.256366	0
0.671649, -0.0541376, 0.0581919, 0.0406244, 0.694852, -1.90118, 0.726682, 0.433339, -0.739545	0
-0.511294, 0.111602, 0.351381, -0.326949, -1.25369, -0.525916, 0.555359, 0.688249, 0.500848	0
0.0898039, 0.307676, 0.679267, -1.75309, -1.3568, -1.98351, 0.0228812, -0.243272, -0.380589	0
0.691124, -0.264883, 0.101441, -0.136549, -1.19164, -0.646123, 0.0434951, -0.0544023, 0.979233	0
1.02225, 0.313051, 0.77176, 0.972993, 1.14922, 0.381913, 0.748923, -2.73798, -2.45705	0
1.02225, 0.313051, 0.77176, 0.972993, 1.14922, 0.381913, 0.748923, -2.73798, -2.45705	0
-0.673094, -0.727009, -1.90128, 1.27521, 0.80163, -0.123274, 0.947325, 0.177557, 0.275422	0
0.989533, 0.731344, -0.450316, 0.450736, -0.326218, -1.53782, -0.329434, 0.508264, -0.238976	0
0.185673, 0.533935, -0.784086, 0.0549792, -0.379095, 1.74843, -1.4658, -1.36989, 1.16921	0
0.595892, -0.286114, -1.02516, -0.150267, -0.988598, -0.0867409, 0.695314, 0.60213, 0.237909	1
-2.23864, 0.741456, 0.635935, 1.02267, 1.69221, 1.6199, -2.28403, -0.29476, -0.620423	0
-1.18694, 1.19475, 0.535577, -1.62458, 0.0861155, 1.30097, -0.944871, 0.194295, 0.1835	1
-0.93969, 0.00267588, -1.73888, -0.0156, -0.0266071, 1.41725, 0.402341, 0.0189669, 0.694381	0
-0.669267, -0.465884, -1.50725, 0.0141626, -0.197655, 0.898328, 0.260349, 0.497642, 0.912334	1
-0.857199, 0.685821, -0.181856, -0.710616, -0.722162, 0.411156, -0.40539, 1.462, -0.00495377	0
0.74822, 1.37168, 0.256007, -0.743582, -1.56043, -0.129534, -0.188601, 0.0713023, -0.29402	0
-0.243334, 0.972632, 1.15542, 0.467974, 0.281112, -2.12148, -0.105259, -0.421031, -0.0274418	0
-0.243334, 0.972632, 1.15542, 0.467974, 0.281112, -2.12148, -0.105259, -0.421031, -0.0274418	0
-1.03525, -0.820515, -0.459629, 2.41244, 2.58068, 2.03641, -1.67542, -1.23163, -1.34859	0
-1.03525, -0.820515, -0.459629, 2.41244, 2.58068, 2.03641, -1.67542, -1.23163, -1.34859	0
-0.119903, 0.918222, -0.344666, -0.871012, -0.22508, 1.29932, -1.90733, 0.263852, 0.65376	0
1.11557, -0.336061, -0.221141, 0.270282, -0.489256, -1.37649, 0.379391, 0.515955, -0.156929	0
1.11557, -0.336061, -0.221141, 0.270282, -0.489256, -1.37649, 0.379391, 0.515955, -0.156929	0
0.361285, -0.538939, -0.367442, 0.0996701, -0.690208, -0.418714, 0.715333, 1.50156, -0.957611	0
0.361285, -0.538939, -0.367442, 0.0996701, -0.690208, -0.418714, 0.715333, 1.50156, -0.957611	0
1.05009, 1.0173, 0.437491, -2.09606, -1.66136, -1.6563, -0.904122, -1.02512, -2.60674	0
1.05009, 1.0173, 0.437491, -2.16973, -1.38323, -1.52973, -0.904122, -1.02512, -2.60674	0
1.05009, 1.0173, 0.437491, -1.31979, -1.82833, -1.20723, -0.904122, -1.02512, -2.60674	0
0.447988, 0.985116, 0.93469, -0.960581, -0.975631, -0.899807, 0.155539, 0.104341, -0.193065	0
1.5004, -0.308555, -0.754655, 1.06215, -0.401189, -1.23505, 0.424743, 0.0443836, -0.537403	0
1.5004, -0.308555, -0.754655, 1.06215, -0.401189, -1.23505, 0.424743, 0.0443836, -0.537403	0
1.5004, -0.308555, -0.754655, 1.06215, -0.401189, -1.23505, 0.424743, 0.0443836, -0.537403	0
1.5004, -0.308555, -0.754655, 1.06215, -0.401189, -1.23505, 0.424743, 0.0443836, -0.537403	0
1.5004, -0.308555, -0.754655, 1.06215, -0.401189, -1.23505, 0.424743, 0.0443836, -0.537403	0
1.5004, -0.308555, -0.754655, 1.06215, -0.401189, -1.23505, 0.424743, 0.0443836, -0.537403	0
0.828302, 1.78088, 0.571023, 1.31951, -0.695164, -0.594108, -1.37078, 0.0259858, -1.93876	0
0.0266975, 0.434834, 0.269389, -1.18782, -0.499464, -0.61831, -0.0132258, 0.615663, 0.578074	0
1.56495, -0.186043, -0.405985, -0.841995, 1.14261, -0.0319082, -1.79991, 0.173379, 0.165773	0
-1.33048, 0.22109, 0.800603, 1.86401, 1.42575, 0.28446, 0.817353, -0.501576, -3.1698	0
0.127134, -0.650213, -0.428893, 0.823428, -0.360281, -0.635022, -0.834216, 1.67059, 0.0498917	0
0.226254, 0.73782, 2.04421, 1.13476, 1.56036, -0.319226, -2.05073, -0.66495, -2.43003	0
-1.11211, 1.88099, 0.192777, -1.09674, -0.193068, 1.22489, -1.01691, -0.499119, 0.392796	0
-0.220513, -0.0310724, -1.0074, -0.609884, -0.543891, 0.0850747, 0.88942, 0.678732, 0.423621	0
-2.2298, 0.679797, 0.829303, 0.0426966, 0.110013, 2.10794, -1.42637, -0.284197, 0.0844987	0
-2.2298, 0.679797, 0.829303, 0.0426966, 0.110013, 2.10794, -1.42637, -0.284197, 0.0844987	0
-2.2298, 0.679797, 0.829303, 0.0426966, 0.110013, 2.10794, -1.42637, -0.284197, 0.0844987	0
-2.2298, 0.679797, 0.829303, 0.0426966, 0.110013, 2.10794, -1.42637, -0.284197, 0.0844987	0
-2.2298, 0.679797, 0.829303, 0.0426966, 0.110013, 2.10794, -1.42637, -0.284197, 0.0844987	0
-2.2298, 0.679797, 0.829303, 0.0426966, 0.110013, 2.10794, -1.42637, -0.284197, 0.0844987	0
1.11838, -0.0895499, -0.718942, 0.492898, -0.887143, -0.467545, 1.12303, 0.484026, -1.32477	0
0.940456, -1.06352, -0.788579, -0.48673, -0.162604, -0.222729, 0.461986, 0.676876, 0.274332	0
0.45707, -0.213497, -0.572529, -0.634383, -0.289254, -0.642632, 0.243778, 0.388489, 0.898114	1
-0.0420664, -0.955763, -0.0975464, -0.559975, -0.670631, -0.161577, 0.864128, 0.991846, 0.228479	0
0.421819, -0.233791, 0.469848, -0.174196, 0.59004, -1.93803, 0.588642, -0.0385322, 0.171798	0
0.356264, 0.641893, -1.36359, -0.797104, -0.0128291, 0.718474, -0.489037, 1.27739, -0.582947	0
-0.992757, 0.792542, -1.60707, -0.0129427, 0.162363, 0.558409, -0.360334, 0.74306, 0.59502	0
-1.3888, -1.1133, 1.63671, 0.0461188, 0.333096, -0.252912, -0.835984, 1.00472, 0.390404	1
0.274576, 1.12757, 0.817309, -0.964246, -0.646683, -1.0495, -0.152776, 0.291422, -0.0442566	0
-0.660134, -0.755384, -0.63208, -1.15599, 0.47701, 0.787869, 0.959605, -0.257305, 0.969129	1
-0.435798, -0.586875, -0.885406, 0.460809, 0.830058, 2.07124, -2.20588, 0.992134, -0.317489	0
-0.435798, -0.586875, -0.885406, 0.460809, 0.830058, 2.07124, -2.20588, 0.992134, -0.317489	0
-0.435798, -0.586875, -0.885406, 0.460809, 0.830058, 2.07124, -2.20588, 0.992134, -0.317489	0
-0.435798, -0.586875, -0.885406, 0.460809, 0.830058, 2.07124, -2.20588, 0.992134, -0.317489	0
-0.435798, -0.586875, -0.885406, 0.460809, 0.830058, 2.07124, -2.20588, 0.992134, -0.317489	0
-0.435798, -0.586875, -0.885406, 0.460809, 0.830058, 2.07124, -2.20588, 0.992134, -0.317489	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-1.14331, 1.2217, 0.0173881, -0.647463, 0.105429, -0.634425, -0.348544, 0.828685, 0.444379	0
-0.284966, -0.577765, -1.27008, -0.00504723, -0.351289, 0.11989, 0.727773, 0.563667, 0.788225	0
-0.74687, -0.213358, -0.146371, -0.35385, -0.772101, -0.335179, 0.910408, 0.766883, 0.551141	0
1.47767, -1.61039, -1.32894, 1.40584, 2.25763, 0.234971, -0.434269, -1.29679, -0.542992	0
1.47767, -1.61039, -1.32894, 1.40584, 2.25763, 0.234971, -0.434269, -1.29679, -0.542992	0
1.47767, -1.61039, -1.32894, 1.40584, 2.25763, 0.234971, -0.434269, -1.29679, -0.542992	0
1.47767, -1.61039, -1.32894, 1.40584, 2.25763, 0.234971, -0.434269, -1.29679, -0.542992	0
1.47767, -1.61039, -1.32894, 1.40584, 2.25763, 0.234971, -0.434269, -1.29679, -0.542992	0
1.47767, -1.61039, -1.32894, 1.40584, 2.25763, 0.234971, -0.434269, -1.29679, -0.542992	0
2.01981, -0.995705, -1.37993, 1.49976, 1.06955, -0.188612, -0.14108, -0.888104, -0.978841	0
0.440521, 0.188455, -0.100673, -0.481517, -0.621039, -0.923199, -0.244294, 0.82403, 0.540126	0
-0.0507077, 0.272365, -1.88635, 0.0306502, 1.26616, 0.654444, -1.40846, 0.504402, 0.586794	0
2.03686, -0.437759, 0.803679, -0.246128, 1.03429, -0.604146, -1.17244, -1.62114, 0.0189585	0
-1.69593, -1.04396, -0.289199, 0.622066, 0.376835, -0.156136, 0.71042, 1.04813, 0.362356	0
0.9704, 0.988713, 1.10684, -1.52835, -0.645052, 0.911359, -1.03507, -1.18453, -0.0423204	1
0.755101, 0.42223, -1.86114, 0.327294, 0.284081, 1.28941, -1.4664, -0.573332, 0.638088	0
0.917505, 0.633523, -0.684077, 2.1755, -1.6298, -0.395507, 0.254534, -0.385016, -1.08634	1
0.714496, 0.839617, 0.0499888, 0.269101, -2.25489, 0.18099, -0.279837, -0.298083, 0.249522	0
-0.435947, -0.334115, 0.963838, -0.808578, 0.430687, -1.36095, 0.714841, 0.311481, 0.313601	0
0.18516, 0.347513, 1.7895, -0.367024, 1.17693, -1.07545, -1.75611, -1.83132, -1.58562	0
0.389654, -1.20293, 1.30434, -0.345628, 0.966257, -0.854886, -1.45572, 0.918159, 0.0846041	0
-0.236459, 2.03009, -0.963328, 0.616051, 0.790391, 1.83635, -1.82975, -0.280812, -1.82892	0
-0.236459, 2.03009, -0.963328, 0.616051, 0.790391, 1.83635, -1.82975, -0.280812, -1.82892	0
-0.236459, 2.03009, -0.963328, 0.616051, 0.790391, 1.83635, -1.82975, -0.280812, -1.82892	0
-0.236459, 2.03009, -0.963328, 0.616051, 0.790391, 1.83635, -1.82975, -0.280812, -1.82892	0
-0.236459, 2.03009, -0.963328, 0.616051, 0.790391, 1.83635, -1.82975, -0.280812, -1.82892	0
